"412","party","We Like To Party","Marc Brownstein","Don't let them tell you what you want to do
Don't let them tell you what you like
Don't let them tell you where you want to go
Don't let them sell you all the hype
Don't let it get you down, get you down
Don't let it scare you into buyin
Don't let them get inside your credit card
Don't let them get inside your mind

It's no secret that we do our own thing
We like to party, we like to party hard
It's no secret that we let it all out
We like to dance, sorry if you don't

Don't let them tell you what to wear to school
Don't let them make you multiply
Don't let them try to make you think their thoughts
Don't let them say it's classified
Don't ever let them sell you rhetoric
Don't ever let them tell you lies
Don't let them tell you that you're paranoid
Don't let them make you wear a tie",,"Debuted on 10/25/2010","0"
"387","catalyst","Catalyst ",,"Just like a river comes from the sky
You n I should get down and multiply
You're kind of amazing like a time machine
So I free your solutions and dream when you scream

So there, I want you to feel amazing
So there, you n me so crazy

Newspapers filled with alibis
And you like your rebels with appetites
I'm always confused by what you do
But you kill it in heels and attitude",,,"0"
"418","discoinferno","Disco Inferno","The Trammps","Burn baby burn
Burn baby burn
Burn baby burn
Burn baby burn
Burnin'

To mass fires, yes
One hundred stories high
People gettin' loose y'all
Gettin' down on the roof, do you hear?

The folks was flaming
Out of control
It was so entertainin'
When the boogie started to explode
I heard somebody say

Burn baby burn, disco inferno
Burn baby burn, burn that mama down
Burn baby burn, disco inferno
Burn baby burn, burn that mama down
Burnin'

Satisfaction
Came in the chain reaction
(Burnin')
I couldn't get enough
Till I had to self-destroy

The heat was on
(Burnin')
Rising to the top
Everybody's goin' strong
And that is when my spark got hot
I heard somebody say

Burn baby burn, disco inferno
Burn baby burn, burn that mama down, yo
Burn baby burn, disco inferno
Burn baby burn, burn that mama down
Burnin'

Up above my head, I hear music in the air
I hear music
That makes me know
There's somebody somewhere

Satisfaction
Came in a chain reaction, do you hear?
I couldn't get enough
So I had to self destruct

The heat was on
Rising to the top
Everybody's goin' strong
That is when my spark got hot
I heard somebody say

Burn baby burn, disco inferno
Burn baby burn, burn that mama down
Burn baby burn, disco inferno, yeah
Burn baby burn, burn that mama down
Get it

Burn baby burn
Burn baby burn, burn that mama down
Burn baby burn, disco inferno
Burn baby burn ",,,"1"
"419","discoinferno","Disco Inferno","The Trammps",,,,"1"
"420","shaft","Theme from Shaft","Issac Hayes","Who's the black private dick
That's a sex machine to all the chicks?
Shaft!
Ya damn right

Who is the man that would risk his neck for his brother man?
Shaft!
Can you dig it?

Who's the cat that won't cop out when there's danger all about?
[ From: http://www.elyrics.net ]
Shaft!
Right On

They say this cat Shaft is a bad mother
Shut your mouth!
I'm talkin' 'bout Shaft.
Then we can dig it

He's a complicated man
But no one understands him but his woman
John Shaft!
Lyrics from <a href=""http://www.elyrics.net"">eLyrics.net</a>",,"First time played on 09/27/13","1"
"421","sawyer","Tom Sawyer","Rush","A modern day warrior
Mean, mean stride
Today's Tom Sawyer
Mean, mean pride

Though his mind is not for rent
Don't put him down as arrogant
His reserve, a quiet defense
Riding out the day's events
The river

What you say about his company
Is what you say about society
Catch the mist, catch the myth
Catch the mystery, catch the drift

The world is, the world is
Love and life are deep
Maybe as his skies are wide

Today's Tom Sawyer
He gets high on you
And the space he invades
He gets by on you

No his mind is not for rent
To any god or government
Always hopeful, yet discontent
He knows changes aren't permanent
But change is

What you say about his company
Is what you say about society
Catch the witness, catch the wit
Catch the spirit, catch the spit

The world is, the world is
Love and life are deep
Maybe as his eyes are wide

Exit the warrior
Today's Tom Sawyer
He gets high on you
And the energy you trade
He gets right on to the friction of the day",,"first played on 09/28/13","0"
"422","letsgo","Let's Go Crazy","Prince ",,,,"1"
"423","electricave","Electric Avenue","Eddy Grant",,,,"1"
"424","viola","Viola Lee Blues ","Noah Lewis",,,,
"425","westla","West L.A. Fadeaway","Garcia/Hunter ",,,,"1"
"426","shakedown","Shakedown Street","Garcia/Hunter ",,,,"1"
"427","idontwant","I Don't Want Nobody to Give Me Nothing","James Brown",,,,"1"
"428","eyes","Eyes of The World ","Garcia/Hunter ",,,,"1"
"429","space","Space ","Grateful Dead ",,,,"1"
"430","rider","I Know You Rider","Traditional",,,,"1"
"431","otherone ","That's It For the Other One","Garcia/Weir/Kreutzmann",,,,"1"
"432","goodnight","And We Bid You Goodnight","Traditional",,,,"1"
"433","devilinside","Devil Inside","INXS",,,,"1"
"434","beethoven","A Fifth of Beethoven","Walter Murphy",,,,"1"
"435","saturday","One More Saturday Night","The Grateful Dead",,,,"1"
"436","after","After Midnight ","JJ Cale ",,,,"1"
"437","jack","Jack Straw ","The Grateful Dead ",,,,"1"
"438","crazy","Crazy Fingers ","The Grateful Dead",,,,"1"
"439","speedway","New Speedway Boogie","The Grateful Dead",,,,"1"
"440","terrapin","Terrapin Station ","The Grateful Dead",,,,"1"
"441","wharf","Wharf Rat ","The Grateful Dead",,,,"1"
"442","franklins","Franklin's Tower ","The Grateful Dead",,,,"1"
"443","casey","Casey Jones ","The Grateful Dead",,,,"1"
"444","gdtrfb","Going Down the Road Feeling Bad","Traditional ",,,,"1"
